Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2018","2018","kg","5.56","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2019","2019","kg","5.83","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2016","2016","g/personne/jour","1.68","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2017","2017","g/personne/jour","1.76","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2018","2018","g/personne/jour","1.79","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2019","2019","g/personne/jour","1.87","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2016","2016","g","4203","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2017","2017","g","4454","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2018","2018","g","4622","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","418","République démocratique populaire lao","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2019","2019","g","4901.2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5511","Production","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","326","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5511","Production","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","339","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","349","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5511","Production","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","355","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5611","Importations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","49","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5611","Importations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","42","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","29","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5611","Importations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","40","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5072","Variation de stock","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5072","Variation de stock","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5072","Variation de stock","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5072","Variation de stock","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5911","Exportations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","4","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5911","Exportations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5911","Exportations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","9","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5301","Disponibilité intérieure","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","370","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5301","Disponibilité intérieure","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","374","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5301","Disponibilité intérieure","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","372","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5301","Disponibilité intérieure","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","386","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5123","Pertes","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5123","Pertes","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5171","Alimentation pour touristes","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5171","Alimentation pour touristes","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5171","Alimentation pour touristes","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5171","Alimentation pour touristes","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","5","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5142","Nourriture","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","366","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5142","Nourriture","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","370","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5142","Nourriture","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","368","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","5142","Nourriture","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","381","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2016","2016","kg","35.19","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2017","2017","kg","35.17","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2018","2018","kg","34.61","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2019","2019","kg","35.46","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2016","2016","g/personne/jour","10.93","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2017","2017","g/personne/jour","10.86","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2018","2018","g/personne/jour","10.75","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2019","2019","g/personne/jour","10.55","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2016","2016","g","41500","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2017","2017","g","41669","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2018","2018","g","41714","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","214","République dominicaine","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2019","2019","g","41364.63","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5511","Production","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","42","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5511","Production","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","43","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","42","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5511","Production","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","44","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5611","Importations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5611","Importations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5072","Variation de stock","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","-3","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5072","Variation de stock","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5072","Variation de stock","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5072","Variation de stock","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5911","Exportations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5911","Exportations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5301","Disponibilité intérieure","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","47","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5301","Disponibilité intérieure","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","43","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5301","Disponibilité intérieure","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","40","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5301","Disponibilité intérieure","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","50","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5142","Nourriture","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","47","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5142","Nourriture","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","43","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5142","Nourriture","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","40","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","5142","Nourriture","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","50","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2016","2016","kg","1.87","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2017","2017","kg","1.69","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2018","2018","kg","1.56","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2019","2019","kg","1.95","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2016","2016","g/personne/jour","0.59","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2017","2017","g/personne/jour","0.52","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2018","2018","g/personne/jour","0.48","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2019","2019","g/personne/jour","0.57","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2016","2016","g","5489","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2017","2017","g","4834","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2018","2018","g","4479","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","408","République populaire démocratique de Corée","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2019","2019","g","5373.23","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5511","Production","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","106","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5511","Production","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","65","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","79","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5511","Production","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","42","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5611","Importations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5611","Importations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5611","Importations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","6","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5072","Variation de stock","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","-2","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5072","Variation de stock","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","-1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5072","Variation de stock","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","-1","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5072","Variation de stock","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5911","Exportations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5911","Exportations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5301","Disponibilité intérieure","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","109","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5301","Disponibilité intérieure","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","68","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5301","Disponibilité intérieure","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","81","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5301","Disponibilité intérieure","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","48","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5142","Nourriture","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","109","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5142","Nourriture","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","68","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5142","Nourriture","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","81","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","5142","Nourriture","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","48","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2016","2016","kg","2.06","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2017","2017","kg","1.24","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2018","2018","kg","1.44","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2019","2019","kg","0.83","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2016","2016","g/personne/jour","0.69","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2017","2017","g/personne/jour","0.42","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2018","2018","g/personne/jour","0.49","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2019","2019","g/personne/jour","0.28","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2016","2016","g","13396","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2017","2017","g","8347","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2018","2018","g","9986","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","834","République-Unie de Tanzanie","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2019","2019","g","5889.44","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5511","Production","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","419","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5511","Production","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","436","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5511","Production","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","480","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5511","Production","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","507","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5611","Importations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","137","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5611","Importations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","146","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5611","Importations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","141","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5611","Importations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","130","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5072","Variation de stock","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","46","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5072","Variation de stock","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","58","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5072","Variation de stock","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","164","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5072","Variation de stock","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","82","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5911","Exportations - Quantité","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","79","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5911","Exportations - Quantité","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","69","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5911","Exportations - Quantité","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","77","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5911","Exportations - Quantité","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","93","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5301","Disponibilité intérieure","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","431","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5301","Disponibilité intérieure","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","455","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5301","Disponibilité intérieure","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","380","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5301","Disponibilité intérieure","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","462","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5123","Pertes","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","0","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5142","Nourriture","F2734","Viande de Volailles","2016","2016","Milliers de tonnes","428","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5142","Nourriture","F2734","Viande de Volailles","2017","2017","Milliers de tonnes","451","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5142","Nourriture","F2734","Viande de Volailles","2018","2018","Milliers de tonnes","377","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","5142","Nourriture","F2734","Viande de Volailles","2019","2019","Milliers de tonnes","458","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2016","2016","kg","21.6","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2017","2017","kg","22.93","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2018","2018","kg","19.31","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","645","Disponibilité alimentaire en quantité (kg/personne/an)","F2734","Viande de Volailles","2019","2019","kg","23.65","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2016","2016","g/personne/jour","9.16","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2017","2017","g/personne/jour","9.77","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2018","2018","g/personne/jour","8.22","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","674","Disponibilité de protéines en quantité (g/personne/jour)","F2734","Viande de Volailles","2019","2019","g/personne/jour","10.08","E","Valeur estimée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2016","2016","g","66195","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2017","2017","g","70098","I","Valeur imputée"
"FBS","Bilans Alimentaires (2010-)","642","Roumanie","671","Disponibilité de protéines en quantité (g)","F2734","Viande de Volailles","2018","2018","g","58558","I","Valeur imputée"
